0,bad
1,bad
2,good
3,bad
4,bad
5,bad
6,bad
7,good
8,bad
9,bad
10,bad
11,bad
12,good
13,good
14,bad
15,bad
16,bad
17,good
18,good
19,bad
20,bad
21,bad
22,bad
23,bad
24,good
25,bad
26,bad
27,good
28,bad
29,good
30,good
31,good
32,bad
33,bad
34,good
35,bad
36,bad
37,good
38,good
39,bad
40,bad
41,good
42,good
43,bad
44,bad
45,good
46,bad
47,bad
48,bad
49,bad
50,bad
51,bad
52,good
53,bad
54,bad
55,good
56,bad
57,bad
58,bad
59,bad
60,bad
61,bad
62,good
63,good
64,bad
65,bad
66,good
67,bad
68,good
69,good
70,good
71,good
72,bad
73,good
74,good
75,good
76,bad
77,bad
78,good
79,bad
80,bad
81,bad
82,good
83,good
84,good
85,bad
86,good
87,good
88,good
89,good
90,bad
91,bad
92,bad
93,bad
94,good
95,good
96,good
97,good
98,bad
99,bad
100,bad
101,good
102,good
103,bad
104,bad
105,bad
106,bad
107,good
108,bad
109,good
110,good
111,bad
112,good
113,bad
114,good
115,bad
116,bad
117,bad
118,bad
119,bad
120,bad
121,bad
122,bad
123,good
124,good
125,bad
126,good
127,good
128,bad
129,bad
130,bad
131,bad
132,bad
133,bad
134,bad
135,bad
136,bad
137,bad
138,bad
139,bad
140,bad
141,bad
142,bad
143,good
144,bad
145,bad
146,bad
147,bad
148,bad
149,bad
150,bad
151,bad
152,bad
153,bad
154,bad
155,bad
156,good
157,bad
158,bad
159,good
160,good
161,good
162,bad
163,bad
164,bad
165,bad
166,bad
167,good
168,bad
169,bad
170,bad
171,bad
172,bad
173,good
174,bad
175,bad
176,bad
177,bad
178,bad
179,good
180,bad
181,good
182,good
183,good
184,good
185,good
186,good
187,bad
188,bad
189,good
190,good
191,good
192,bad
193,good
194,good
195,bad
196,bad
197,bad
198,bad
199,bad
200,bad
201,bad
202,bad
203,bad
204,bad
205,bad
