0,bad
1,bad
2,bad
3,good
4,good
5,good
6,good
7,good
8,good
9,good
10,good
11,bad
12,good
13,good
14,good
15,good
16,good
17,good
18,bad
19,bad
20,bad
21,bad
22,good
23,good
24,good
25,bad
26,bad
27,bad
28,bad
29,good
30,good
31,bad
32,bad
33,bad
34,good
35,good
36,good
37,bad
38,good
39,bad
40,bad
41,bad
42,bad
43,bad
44,good
45,good
46,bad
47,good
48,good
49,bad
50,bad
51,bad
52,good
53,good
54,bad
55,good
56,bad
57,bad
58,good
59,bad
60,good
61,bad
62,bad
63,bad
64,bad
65,bad
66,bad
67,bad
68,bad
69,bad
70,good
71,good
72,good
73,good
74,good
75,good
76,bad
77,bad
78,bad
79,good
80,good
81,good
82,good
83,good
84,good
85,good
86,good
87,bad
88,good
89,bad
90,good
91,good
92,good
93,good
94,good
95,bad
96,good
97,bad
98,good
99,good
100,bad
101,good
102,good
103,good
104,good
105,good
106,bad
107,good
108,bad
109,bad
110,bad
111,bad
112,bad
113,bad
114,good
115,good
116,good
117,good
118,bad
119,bad
120,bad
121,bad
122,bad
123,bad
124,bad
125,bad
126,bad
127,bad
128,good
129,bad
130,good
131,good
132,good
133,bad
134,good
135,good
136,bad
137,bad
138,bad
139,bad
140,good
141,good
142,bad
143,good
144,bad
145,bad
146,good
147,bad
148,good
149,good
150,good
151,bad
152,bad
153,bad
154,bad
155,bad
156,good
157,bad
158,bad
159,bad
160,good
161,good
162,bad
163,good
164,bad
165,bad
166,bad
167,bad
168,bad
169,bad
170,good
171,bad
172,bad
173,bad
174,bad
175,bad
176,bad
177,bad
178,bad
179,bad
180,bad
181,bad
182,bad
183,bad
184,bad
185,bad
186,bad
187,good
188,bad
189,bad
190,bad
191,bad
192,bad
193,bad
194,bad
195,bad
196,bad
197,bad
198,bad
199,good
200,good
201,good
202,bad
203,bad
204,bad
205,bad
