0,good
1,good
2,good
3,good
4,good
5,bad
6,bad
7,good
8,good
9,bad
10,good
11,bad
12,bad
13,bad
14,bad
15,good
16,bad
17,good
18,bad
19,bad
20,good
21,good
22,bad
23,good
24,bad
25,good
26,good
27,bad
28,bad
29,good
30,good
31,bad
32,bad
33,good
34,good
35,good
36,good
37,bad
38,bad
39,bad
40,good
41,bad
42,bad
43,good
44,bad
45,good
46,good
47,good
48,good
49,good
50,good
51,good
52,good
53,good
54,good
55,bad
56,good
57,good
58,good
59,bad
60,good
61,good
62,good
63,bad
64,good
65,bad
66,bad
67,bad
68,bad
69,good
70,good
71,bad
72,good
73,good
74,good
75,bad
76,bad
77,good
78,good
79,good
80,good
81,bad
82,good
83,bad
84,bad
85,bad
86,bad
87,bad
88,bad
89,bad
90,bad
91,bad
92,bad
93,bad
94,bad
95,bad
96,bad
97,bad
98,bad
99,bad
100,bad
101,bad
102,bad
103,bad
104,bad
105,good
106,good
107,bad
108,bad
109,good
110,bad
111,bad
112,bad
113,bad
114,bad
115,bad
116,bad
117,bad
118,good
119,bad
120,bad
121,bad
122,bad
123,bad
124,bad
125,bad
126,bad
127,bad
128,bad
129,bad
130,bad
131,bad
132,bad
133,bad
134,bad
135,bad
136,good
137,bad
138,bad
139,good
140,bad
141,bad
142,bad
143,bad
144,bad
145,bad
146,bad
147,good
148,bad
149,bad
150,bad
151,bad
152,bad
153,bad
154,bad
155,bad
156,bad
157,bad
158,good
159,bad
160,good
161,bad
162,bad
163,good
164,bad
165,good
166,good
167,bad
168,bad
169,bad
170,bad
171,good
172,bad
173,bad
174,good
175,bad
176,bad
177,bad
178,bad
179,bad
180,bad
181,bad
182,bad
183,bad
184,bad
185,good
186,bad
187,bad
188,bad
189,bad
190,bad
191,good
192,good
