0,good
1,good
2,bad
3,bad
4,bad
5,good
6,good
7,good
8,bad
9,good
10,good
11,good
12,good
13,bad
14,bad
15,good
16,good
17,bad
18,good
19,bad
20,good
21,bad
22,bad
23,good
24,good
25,good
26,good
27,good
28,bad
29,good
30,good
31,good
32,good
33,bad
34,good
35,bad
36,bad
37,bad
38,good
39,good
40,bad
41,good
42,good
43,good
44,good
45,good
46,good
47,bad
48,good
49,good
50,bad
51,good
52,good
53,good
54,bad
55,good
56,good
57,bad
58,good
59,bad
60,bad
61,bad
62,good
63,good
64,good
65,good
66,good
67,bad
68,bad
69,good
70,good
71,good
72,good
73,good
74,good
75,bad
76,bad
77,good
78,bad
79,bad
80,bad
81,bad
82,bad
83,good
84,good
85,bad
86,bad
87,bad
88,good
89,bad
90,bad
91,bad
92,bad
93,bad
94,good
95,good
96,bad
97,bad
98,bad
99,good
100,good
101,bad
102,bad
103,bad
104,bad
105,good
106,bad
107,bad
108,good
109,good
110,bad
111,good
112,good
113,bad
114,good
115,bad
116,good
117,bad
118,bad
119,bad
120,bad
121,bad
122,good
123,good
124,bad
125,good
126,good
127,good
128,bad
129,good
130,bad
131,good
132,bad
133,bad
134,bad
135,bad
136,good
137,bad
138,good
139,good
140,good
141,bad
142,bad
143,good
144,bad
145,bad
146,bad
147,bad
148,bad
149,bad
150,bad
151,bad
152,good
153,bad
154,bad
155,good
156,bad
157,bad
158,bad
159,bad
160,bad
161,bad
162,bad
163,bad
164,bad
165,bad
166,bad
167,bad
168,bad
169,good
170,bad
171,bad
172,bad
173,good
174,bad
175,bad
176,bad
177,good
178,bad
179,bad
180,bad
181,bad
182,bad
183,good
184,good
185,bad
186,good
187,bad
188,bad
189,bad
190,good
191,bad
192,bad
193,bad
194,bad
195,bad
196,bad
197,good
198,good
199,bad
200,bad
201,bad
202,bad
203,good
204,bad
205,bad
206,bad
207,bad
208,bad
209,bad
210,bad
211,bad
212,bad
213,bad
214,bad
215,bad
216,bad
217,bad
218,bad
219,bad
220,bad
221,bad
222,bad
223,bad
224,good
225,bad
