0,bad
1,bad
2,bad
3,bad
4,bad
5,bad
6,bad
7,bad
8,bad
9,bad
10,bad
11,bad
12,bad
13,good
14,good
15,bad
16,good
17,bad
18,bad
19,good
20,good
21,good
22,bad
23,bad
24,bad
25,bad
26,good
27,bad
28,good
29,good
30,good
31,good
32,bad
33,bad
34,bad
35,bad
36,bad
37,bad
38,good
39,bad
40,bad
41,bad
42,bad
43,bad
44,bad
45,bad
46,bad
47,bad
48,bad
49,good
50,bad
51,bad
52,bad
53,bad
54,bad
55,bad
56,good
57,good
58,bad
59,good
60,bad
61,good
62,good
63,good
64,bad
65,bad
66,good
67,good
68,bad
69,bad
70,good
71,good
72,bad
73,good
74,bad
75,good
76,good
77,bad
78,good
79,bad
80,good
81,good
82,bad
83,good
84,good
85,bad
86,bad
87,good
88,bad
89,good
90,good
91,good
92,bad
93,bad
94,good
95,bad
96,good
97,bad
98,bad
99,good
100,bad
101,bad
102,good
103,bad
104,bad
105,good
106,bad
107,bad
108,bad
109,bad
110,bad
111,bad
112,good
113,bad
114,bad
115,bad
116,bad
117,bad
118,good
119,bad
120,bad
121,bad
122,bad
123,good
124,good
125,bad
126,bad
127,bad
128,bad
129,bad
130,bad
131,bad
132,bad
133,bad
134,good
135,good
136,bad
137,bad
138,bad
139,bad
140,bad
141,good
142,bad
143,good
144,bad
145,bad
146,good
147,bad
148,bad
149,bad
150,bad
151,bad
152,bad
153,bad
154,bad
155,bad
156,bad
157,bad
158,bad
159,bad
160,bad
161,bad
162,bad
163,good
164,bad
165,bad
166,bad
167,bad
168,bad
169,bad
170,bad
171,bad
172,bad
173,bad
174,bad
175,bad
176,good
