0,bad
1,bad
2,good
3,bad
4,bad
5,good
6,bad
7,good
8,bad
9,bad
10,bad
11,good
12,good
13,good
14,good
15,good
16,good
17,bad
18,bad
19,good
20,good
21,good
22,bad
23,bad
24,bad
25,good
26,good
27,good
28,good
29,bad
30,bad
31,bad
32,bad
33,bad
34,bad
35,good
36,bad
37,good
38,good
39,good
40,good
41,good
42,good
43,good
44,good
45,good
46,good
47,good
48,good
49,good
50,good
51,bad
52,bad
53,bad
54,bad
55,bad
56,bad
57,bad
58,bad
59,bad
60,bad
61,bad
62,good
63,good
64,good
65,bad
66,good
67,bad
68,bad
69,bad
70,bad
71,good
72,bad
73,bad
74,bad
75,good
76,bad
77,good
78,good
79,good
80,good
81,good
82,good
83,good
84,good
85,good
86,good
87,good
88,bad
89,good
90,good
91,good
92,good
93,good
94,good
95,good
96,bad
97,bad
98,good
99,good
100,bad
101,bad
102,bad
103,good
104,bad
105,bad
106,good
107,bad
108,bad
109,bad
110,bad
111,bad
112,good
113,bad
114,bad
115,bad
116,bad
117,bad
118,bad
119,bad
120,bad
121,bad
122,bad
123,good
124,good
125,good
126,bad
127,bad
128,bad
129,bad
130,good
131,good
132,good
133,good
134,bad
135,bad
136,bad
137,bad
138,bad
139,good
140,bad
141,bad
142,bad
143,bad
144,bad
145,bad
146,bad
147,bad
148,bad
149,bad
150,bad
151,bad
152,bad
153,bad
154,bad
155,bad
156,bad
157,bad
158,bad
159,bad
160,bad
161,bad
162,bad
163,bad
164,bad
165,good
166,bad
167,bad
168,good
169,good
170,bad
171,bad
172,bad
173,bad
174,bad
175,bad
176,bad
177,bad
178,bad
179,bad
180,good
181,bad
182,bad
183,bad
184,bad
185,bad
186,bad
187,bad
188,good
189,bad
190,bad
191,bad
192,bad
193,bad
194,bad
195,bad
196,bad
197,bad
198,bad
199,bad
200,bad
201,bad
202,bad
203,bad
204,bad
205,bad
206,bad
207,bad
208,bad
209,bad
210,bad
211,bad
212,bad
213,bad
214,bad
215,bad
216,bad
217,bad
218,bad
219,bad
