0,bad
1,good
2,bad
3,bad
4,bad
5,bad
6,bad
7,bad
8,bad
9,bad
10,bad
11,bad
12,bad
13,bad
14,bad
15,bad
16,bad
17,bad
18,good
19,bad
20,bad
21,bad
22,bad
23,good
24,good
25,bad
26,bad
27,bad
28,bad
29,bad
30,good
31,good
32,bad
33,good
34,bad
35,good
36,bad
37,good
38,bad
39,bad
40,bad
41,good
42,bad
43,bad
44,good
45,bad
46,bad
47,bad
48,bad
49,bad
50,bad
51,bad
52,bad
53,good
54,bad
55,good
56,good
57,bad
58,bad
59,bad
60,good
61,bad
62,bad
63,bad
64,bad
65,bad
66,bad
67,bad
68,bad
69,good
70,good
71,bad
72,bad
73,bad
74,bad
75,bad
76,bad
77,good
78,good
79,bad
80,bad
81,bad
82,bad
83,bad
84,good
85,good
86,bad
87,good
88,good
89,bad
90,good
91,bad
92,good
93,bad
94,bad
95,bad
96,good
97,good
98,good
99,good
100,bad
101,good
102,bad
103,good
104,good
105,bad
106,bad
107,bad
108,good
109,bad
110,bad
111,bad
112,bad
113,bad
114,good
115,bad
116,bad
117,bad
118,bad
119,bad
120,bad
121,bad
122,bad
123,bad
124,bad
125,bad
126,bad
127,bad
128,bad
129,bad
130,bad
131,bad
132,bad
133,bad
134,bad
135,bad
136,bad
137,bad
138,bad
139,bad
140,bad
141,bad
142,bad
143,bad
144,bad
145,bad
146,bad
147,bad
148,good
149,bad
150,bad
151,bad
152,good
153,bad
154,bad
155,good
156,bad
157,bad
158,bad
159,bad
160,bad
161,good
162,good
163,good
164,good
165,bad
166,bad
167,bad
168,good
169,good
170,good
171,bad
172,good
173,good
174,good
175,bad
176,bad
177,bad
178,bad
179,good
180,bad
181,bad
182,bad
183,good
184,bad
185,bad
186,bad
187,bad
188,bad
189,bad
190,bad
191,bad
192,bad
193,bad
194,bad
195,bad
196,bad
197,bad
198,bad
199,bad
200,bad
201,bad
202,bad
203,bad
204,bad
205,bad
206,bad
207,bad
208,bad
209,bad
210,bad
211,bad
212,bad
213,bad
214,bad
215,bad
216,bad
217,bad
218,bad
219,good
220,bad
221,bad
222,bad
223,bad
224,bad
225,bad
226,bad
227,bad
228,bad
229,bad
230,bad
231,bad
232,bad
233,bad
234,bad
235,bad
236,bad
237,bad
238,bad
239,bad
240,bad
241,bad
242,bad
243,bad
244,bad
245,bad
246,bad
247,bad
248,bad
249,bad
250,bad
251,bad
252,bad
253,bad
254,bad
255,bad
256,bad
257,bad
258,bad
259,good
260,good
261,bad
262,bad
263,bad
264,bad
265,bad
266,bad
267,bad
268,good
269,bad
270,bad
271,bad
272,bad
273,good
274,bad
275,bad
276,bad
277,bad
278,bad
279,bad
280,bad
281,bad
282,bad
283,good
284,good
285,bad
286,bad
287,bad
288,good
289,bad
290,bad
291,bad
292,good
293,bad
294,good
295,good
296,good
297,bad
298,bad
299,good
300,bad
301,good
302,bad
303,bad
304,bad
305,bad
