0,bad
1,bad
2,bad
3,bad
4,bad
5,bad
6,bad
7,bad
8,bad
9,bad
10,bad
11,bad
12,bad
13,bad
14,bad
15,bad
16,good
17,bad
18,bad
19,bad
20,bad
21,bad
22,good
23,bad
24,bad
25,bad
26,good
27,bad
28,bad
29,bad
30,good
31,good
32,good
33,good
34,bad
35,good
36,good
37,good
38,good
39,bad
40,good
41,bad
42,bad
43,bad
44,bad
45,good
46,bad
47,bad
48,bad
49,bad
50,bad
51,bad
52,bad
53,bad
54,bad
55,bad
56,good
57,bad
58,bad
59,bad
60,bad
61,bad
62,good
63,bad
64,bad
65,bad
66,bad
67,bad
68,bad
69,bad
70,bad
71,good
