0,good
1,bad
2,bad
3,bad
4,good
5,good
6,bad
7,good
8,good
9,good
10,good
11,good
12,good
13,bad
14,good
15,good
16,good
17,bad
18,good
19,good
20,bad
21,good
22,good
23,bad
24,bad
25,bad
26,bad
27,bad
28,bad
29,bad
30,bad
31,bad
32,bad
33,bad
34,bad
35,bad
36,bad
37,bad
38,bad
39,good
40,bad
41,bad
42,bad
43,bad
44,bad
45,good
46,good
47,good
48,good
49,good
50,good
51,bad
52,good
53,bad
54,good
55,bad
56,bad
57,good
58,good
59,bad
60,bad
61,good
62,bad
63,bad
64,bad
65,good
66,bad
67,bad
68,good
69,good
70,good
71,good
72,good
73,good
74,good
75,bad
76,bad
77,good
78,good
79,good
80,good
81,good
82,good
83,good
84,good
85,good
86,good
87,good
88,good
89,good
90,good
91,good
92,good
93,bad
94,good
95,good
96,good
97,good
98,good
99,good
100,good
101,good
102,bad
103,bad
104,good
105,good
106,good
107,good
108,good
109,good
110,bad
111,good
112,bad
113,bad
114,good
115,good
116,good
117,bad
118,bad
119,good
120,good
121,good
122,good
123,good
124,good
125,good
126,bad
127,bad
128,bad
129,bad
130,bad
131,bad
132,good
133,good
134,bad
135,bad
136,good
137,good
138,bad
139,good
140,good
141,bad
142,good
143,good
144,good
145,good
146,good
147,good
148,good
149,good
150,bad
151,good
152,good
153,good
154,bad
155,bad
156,bad
157,good
158,bad
159,good
160,good
161,bad
162,good
163,bad
164,bad
165,good
166,good
167,bad
168,good
169,bad
170,bad
171,bad
172,bad
173,bad
174,bad
175,bad
176,bad
177,bad
178,good
179,bad
180,bad
181,bad
182,bad
183,bad
184,good
185,good
186,good
187,bad
188,bad
189,bad
190,bad
191,bad
192,bad
193,bad
194,good
195,bad
196,bad
197,bad
198,bad
199,bad
200,bad
201,bad
202,bad
203,good
204,good
205,bad
206,bad
207,bad
208,bad
209,bad
210,bad
211,bad
212,bad
213,good
214,good
215,bad
216,bad
217,bad
218,bad
219,bad
220,bad
221,good
222,good
223,bad
224,bad
225,bad
226,bad
227,bad
228,good
