0,bad
1,good
2,bad
3,good
4,good
5,bad
6,bad
7,good
8,bad
9,good
10,good
11,good
12,bad
13,bad
14,bad
15,bad
16,bad
17,bad
18,bad
19,bad
20,good
21,good
22,bad
23,bad
24,good
25,bad
26,bad
27,bad
28,good
29,bad
30,good
31,good
32,bad
33,bad
34,bad
35,bad
36,good
37,good
38,good
39,good
40,good
41,bad
42,bad
43,bad
44,bad
45,bad
46,bad
47,good
48,good
49,good
50,bad
51,bad
52,good
53,bad
54,good
55,bad
56,bad
57,bad
58,bad
59,bad
60,good
61,bad
62,good
63,bad
64,good
65,good
66,bad
67,bad
68,bad
69,bad
70,good
71,bad
72,bad
73,bad
74,bad
75,bad
76,good
77,bad
78,bad
79,bad
80,bad
81,bad
82,bad
83,bad
84,good
85,bad
86,bad
87,bad
88,good
89,bad
90,bad
91,bad
92,bad
93,good
94,bad
95,good
96,good
97,bad
98,good
99,good
100,bad
101,good
102,bad
103,bad
104,bad
105,good
106,good
107,good
108,bad
109,good
110,bad
111,good
112,good
113,bad
114,good
115,bad
116,good
117,good
118,bad
119,bad
120,bad
121,bad
122,bad
123,good
124,good
125,bad
126,good
127,good
128,bad
129,bad
130,bad
131,bad
132,bad
133,bad
134,bad
135,bad
136,bad
137,bad
138,bad
139,bad
140,good
141,bad
142,bad
143,bad
144,bad
145,bad
146,bad
147,good
148,bad
149,bad
150,good
151,bad
152,bad
153,bad
154,good
155,bad
156,bad
157,bad
158,good
159,bad
160,bad
161,good
162,bad
163,bad
164,good
165,bad
166,bad
167,bad
168,bad
169,bad
170,bad
171,good
172,bad
173,bad
174,bad
175,bad
176,good
177,bad
178,bad
179,good
180,bad
181,good
182,bad
183,bad
184,good
185,bad
186,bad
187,bad
188,bad
189,bad
190,bad
191,bad
192,bad
193,bad
194,good
195,bad
196,bad
197,bad
198,bad
199,bad
200,bad
201,bad
202,bad
203,bad
204,good
205,bad
206,good
207,bad
208,bad
209,bad
210,bad
211,bad
212,bad
213,bad
214,bad
215,bad
216,bad
217,bad
218,bad
219,bad
220,good
221,bad
222,bad
223,bad
224,bad
225,good
226,bad
227,bad
228,bad
229,bad
230,bad
231,bad
232,bad
233,bad
234,bad
235,bad
236,bad
237,bad
238,bad
239,bad
240,bad
241,bad
242,bad
243,bad
244,bad
245,bad
246,good
247,bad
248,bad
249,bad
250,bad
251,bad
252,bad
253,bad
254,good
255,bad
256,bad
257,bad
258,bad
259,bad
260,bad
261,bad
262,bad
263,bad
264,bad
265,bad
266,bad
267,bad
268,bad
269,bad
