0,bad
1,good
2,good
3,good
4,good
5,bad
6,good
7,good
8,good
9,good
10,bad
11,good
12,good
13,bad
14,good
15,bad
16,bad
17,bad
18,bad
19,good
20,good
21,bad
22,bad
23,bad
24,good
25,good
26,good
27,good
28,good
29,bad
30,good
31,bad
32,good
33,bad
34,bad
35,good
36,good
37,good
38,good
39,bad
40,good
41,good
42,good
43,good
44,good
45,good
46,good
47,good
48,good
49,good
50,good
51,good
52,good
53,good
54,good
55,good
56,bad
57,bad
58,bad
59,good
60,bad
61,good
62,good
63,good
64,good
65,bad
66,bad
67,bad
68,bad
69,good
70,bad
71,good
72,good
73,good
74,bad
75,good
76,bad
77,good
78,good
79,good
80,good
81,good
82,good
83,good
84,good
85,bad
86,bad
87,good
88,good
89,good
90,bad
91,good
92,good
93,good
94,good
95,good
96,good
97,good
98,good
99,good
100,bad
101,bad
102,good
103,bad
104,bad
105,bad
106,bad
107,bad
108,good
109,bad
110,good
111,good
112,bad
113,bad
114,bad
115,bad
116,good
117,good
118,bad
119,bad
120,bad
121,bad
122,bad
123,bad
124,bad
125,bad
126,bad
127,bad
128,bad
129,bad
130,bad
131,bad
132,good
133,good
134,good
135,bad
136,bad
137,bad
138,bad
139,bad
140,bad
141,good
142,bad
143,bad
144,good
145,bad
146,bad
147,bad
148,bad
149,bad
150,bad
151,bad
152,bad
153,bad
154,bad
155,good
156,bad
157,bad
158,bad
159,bad
160,bad
161,bad
162,good
163,bad
164,bad
165,bad
166,bad
167,bad
168,bad
169,good
170,good
171,bad
172,bad
173,good
174,bad
175,bad
176,bad
177,bad
178,good
179,bad
180,bad
181,bad
182,bad
183,bad
184,bad
185,bad
186,bad
187,bad
188,bad
189,good
190,bad
191,bad
192,bad
193,bad
194,bad
195,bad
196,good
197,bad
198,bad
199,bad
200,bad
201,bad
202,bad
203,bad
204,bad
205,bad
206,bad
207,bad
208,bad
209,bad
210,bad
211,bad
212,bad
